run_id,rep,load_prices_sec,align_weights_sec,compute_metrics_sec,total_sec,io_read_mb,cpu_mean_pct,cpu_peak_pct,rss_peak_mb,cache_dropped,implementation,storage_format,portfolio_scale,phase
e87cae67-a8b6-4788-946f-9210d6126448,1,0.005212,0.042695,2.088568,2.136475,0.0,87.2,100.0,2420.9,False,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt
e87cae67-a8b6-4788-946f-9210d6126448,2,0.004771,0.042778,2.057123,2.104672,0.0,88.5,100.0,2421.7,False,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt
e87cae67-a8b6-4788-946f-9210d6126448,3,0.00448,0.043211,2.029356,2.077047,0.0,89.4,100.0,2422.1,False,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt
e87cae67-a8b6-4788-946f-9210d6126448,4,0.00403,0.04382,2.037262,2.085112,0.0,89.8,100.0,2422.8,False,rust_rayon,parquet_wide_uncompressed,1000000,3_compute_opt
eb9f1ce1-0d91-4315-81e1-65ecd734a852,0,0.067271,0.000434,0.002203,0.069908,0.0,4.2,4.3,110.8,False,pandas_baseline,csv_per_stock,100,1_csv_baseline
eb9f1ce1-0d91-4315-81e1-65ecd734a852,1,0.068291,0.000474,0.001933,0.07069800000000001,0.0,4.2,4.3,111.2,False,pandas_baseline,csv_per_stock,100,1_csv_baseline
eb9f1ce1-0d91-4315-81e1-65ecd734a852,2,0.067197,0.000435,0.002195,0.06982700000000001,0.0,4.3,4.6,111.1,False,pandas_baseline,csv_per_stock,100,1_csv_baseline
eb9f1ce1-0d91-4315-81e1-65ecd734a852,3,0.067161,0.000481,0.001923,0.06956499999999999,0.0,3.7,4.2,111.3,False,pandas_baseline,csv_per_stock,100,1_csv_baseline
eb9f1ce1-0d91-4315-81e1-65ecd734a852,4,0.067801,0.000467,0.002303,0.070571,0.0,5.4,5.6,111.2,False,pandas_baseline,csv_per_stock,100,1_csv_baseline
eeb7ec9c-f185-404c-a585-fe14f7f33296,0,0.004778,0.000327,0.002634,0.007739,0.0,28.6,28.6,126.1,False,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt
eeb7ec9c-f185-404c-a585-fe14f7f33296,1,0.003728,0.000274,0.003178,0.007180000000000001,0.0,38.1,38.1,127.1,False,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt
eeb7ec9c-f185-404c-a585-fe14f7f33296,2,0.005467,0.000443,0.00622,0.012129999999999998,0.0,47.4,47.4,127.5,False,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt
eeb7ec9c-f185-404c-a585-fe14f7f33296,3,0.004101,0.000344,0.006424,0.010869,0.0,46.7,46.7,127.9,False,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt
eeb7ec9c-f185-404c-a585-fe14f7f33296,4,0.005033,0.000373,0.005141,0.010547,0.0,47.1,47.1,128.5,False,rust_rayon,parquet_wide_uncompressed,1000,3_compute_opt
f0ef449d-933d-4832-99b5-5790f232747b,0,0.004434,0.000285,0.002686,0.007404999999999999,0.0,4.8,4.8,124.7,False,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt
f0ef449d-933d-4832-99b5-5790f232747b,1,0.003772,0.000232,0.002712,0.006716000000000001,0.0,5.3,5.3,125.7,False,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt
f0ef449d-933d-4832-99b5-5790f232747b,2,0.003981,0.000246,0.002896,0.007123,0.0,5.0,5.0,127.3,False,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt
f0ef449d-933d-4832-99b5-5790f232747b,3,0.003659,0.000222,0.003509,0.00739,0.0,4.8,4.8,127.9,False,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt
f0ef449d-933d-4832-99b5-5790f232747b,4,0.003763,0.000254,0.002809,0.006826,0.0,5.3,5.3,128.4,False,rust_rayon,parquet_wide_uncompressed,100,3_compute_opt
f77943ca-c664-4f20-944f-760ad9ab6250,0,0.004027,0.000284,0.000227,0.004538,0.0,14.3,14.3,123.9,False,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt
f77943ca-c664-4f20-944f-760ad9ab6250,1,0.00389,0.000259,0.000237,0.004386,0.0,7.7,7.7,124.7,False,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt
f77943ca-c664-4f20-944f-760ad9ab6250,2,0.003749,0.00036,0.000333,0.004442,0.0,8.3,8.3,125.1,False,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt
f77943ca-c664-4f20-944f-760ad9ab6250,3,0.004107,0.000238,0.000266,0.0046110000000000005,0.0,7.7,7.7,126.1,False,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt
f77943ca-c664-4f20-944f-760ad9ab6250,4,0.004103,0.00025,0.00022,0.004573,0.0,7.7,7.7,127.7,False,cpp_openmp,parquet_wide_uncompressed,100,3_compute_opt
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,0,0.00469,0.043377,1.035654,1.0837210000000002,0.0,76.0,100.0,2542.9,False,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,1,0.004383,0.042452,1.103155,1.14999,0.0,69.2,100.0,2546.0,False,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,2,0.004216,0.042652,1.052661,1.099529,0.0,74.3,100.0,2546.4,False,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,3,0.004383,0.042568,1.110341,1.157292,0.0,68.8,100.0,2546.6,False,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,4,0.004308,0.047954,1.029397,1.081659,0.0,75.8,100.0,2546.7,False,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt
f8519939-bed3-4387-babe-1841c21f7f62,0,0.004142,0.000336,0.899244,0.903722,0.0,5.6,9.9,16210.2,False,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt
f8519939-bed3-4387-babe-1841c21f7f62,1,0.003869,0.00035,0.893884,0.898103,0.0,5.4,9.7,16211.5,False,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt
f8519939-bed3-4387-babe-1841c21f7f62,2,0.004108,0.000305,0.885442,0.889855,0.0,5.5,14.7,16258.3,False,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt
f8519939-bed3-4387-babe-1841c21f7f62,3,0.003908,0.00033,0.887137,0.8913749999999999,0.0,5.1,9.9,16215.1,False,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt
f8519939-bed3-4387-babe-1841c21f7f62,4,0.003929,0.000328,0.890384,0.8946409999999999,0.0,5.2,9.9,16214.7,False,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt
fa690a6f-13fe-4278-9dd3-a44ba2527bb3,0,0.00462,0.000315,0.001406,0.006341,0.0,21.1,21.1,125.9,False,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt
fabc5368-4216-4aa1-a33a-5a38da1f81ed,0,0.004209,0.004566,0.097426,0.106201,0.0,72.5,100.0,1030.2,False,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt
fabc5368-4216-4aa1-a33a-5a38da1f81ed,1,0.004219,0.004497,0.097316,0.106032,0.0,79.7,100.0,1030.6,False,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt
fabc5368-4216-4aa1-a33a-5a38da1f81ed,2,0.004542,0.004463,0.097196,0.106201,0.0,78.5,100.0,1030.7,False,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt
fabc5368-4216-4aa1-a33a-5a38da1f81ed,3,0.004455,0.004508,0.098955,0.107918,0.0,78.9,100.0,1030.7,False,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt
fabc5368-4216-4aa1-a33a-5a38da1f81ed,4,0.004672,0.004506,0.107004,0.11618200000000001,0.0,78.0,100.0,1031.0,False,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,0,0.004813,0.011253,0.924502,0.9405680000000001,0.0,30.7,100.0,3739.3,False,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,1,0.004365,0.01036,0.929323,0.944048,0.0,31.4,100.0,3775.6,False,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,2,0.004532,0.010423,0.9082,0.9231550000000001,0.0,29.2,100.0,3835.9,False,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,3,0.004065,0.011344,0.930272,0.945681,0.0,30.2,100.0,3860.3,False,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,4,0.004577,0.011314,0.943003,0.958894,0.0,29.7,100.0,3924.6,False,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt
fdc5a4e9-99a8-457b-980b-a5712c012c61,0,0.014023,0.000628,0.005797,0.020448,0.0,100.0,100.0,1220.6,False,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt
fdc5a4e9-99a8-457b-980b-a5712c012c61,1,0.010296,0.000617,0.006787,0.0177,0.0,100.0,100.0,1220.6,False,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt
fdc5a4e9-99a8-457b-980b-a5712c012c61,2,0.009937,0.000624,0.005109,0.01567,0.0,100.0,100.0,1220.6,False,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt
fdc5a4e9-99a8-457b-980b-a5712c012c61,3,0.012492,0.000673,0.013675,0.02684,0.0,98.7,98.7,1220.6,False,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt
fdc5a4e9-99a8-457b-980b-a5712c012c61,4,0.01022,0.000626,0.020047,0.030892999999999997,0.0,100.0,100.0,1220.6,False,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt
0302f91a-47ea-429d-a6d5-a89c15b01aea,0,0.004505,0.000297,0.003437,0.008239,0.0,0.0,0.0,140.1,False,rust_faer,parquet_wide_uncompressed,1000,3_compute_opt
0302f91a-47ea-429d-a6d5-a89c15b01aea,1,0.003606,0.00029,0.001263,0.0051589999999999995,0.0,14.3,14.3,141.2,False,rust_faer,parquet_wide_uncompressed,1000,3_compute_opt
0302f91a-47ea-429d-a6d5-a89c15b01aea,2,0.00452,0.000322,0.00131,0.0061519999999999995,0.0,12.5,12.5,141.8,False,rust_faer,parquet_wide_uncompressed,1000,3_compute_opt
088b6d44-ac81-4ebb-8dea-059cb35e1499,0,0.013136,0.00046,0.009041,0.022637,0.0,98.5,98.5,126.1,False,numpy_float32,parquet_wide_uncompressed,1000,3_compute_opt
088b6d44-ac81-4ebb-8dea-059cb35e1499,1,0.006282,0.000398,0.011162,0.017842,0.0,98.0,98.0,128.1,False,numpy_float32,parquet_wide_uncompressed,1000,3_compute_opt
